userid,name,age,dob_day,dob_year,dob_month,ingredients,gender,methods,weight,food_tag,cooktime,preptime,servingsize,tagname/taste,mood,alcoholic,receipes_liked,likes,searchids,sharesbyyou,sharestoyou,signuplocation,latitude,longitude,tags_counts,video_id,likedvideo,seasons,marital status,time of day,week day,types of food
18670424,Iwatetsu  ,61,18,1959,1,,Female,Frying,Underweight,Suffer,45,53,4,Bitter,Stress,Yes,"Salads, Panneer Butter Masala, Rabri, Gajar Ka Halwa, Manchow Soup, Aam Panna, Tomato Basil Soup",299,,"Salads, Panneer Butter Masala, Rabri, Gajar Ka Halwa, Manchow Soup, Aam Panna, Tomato Basil Soup","Salads, Panneer Butter Masala, Rabri, Gajar Ka Halwa, Manchow Soup, Aam Panna, Tomato Basil Soup",Kolkata,,,,,,autumn,Not Married,,,Non Veg
18669329,Izaak Kolthoff,28,5,1992,8,,Male,Frying,Normal,Lunch,25,29,4,Astringent,Ominous,Yes,,201,,,,Benglure,,,,,,winter,Not Married,,,Veg
18670642,Izzy Stradlin  ,17,30,2003,5,,Male,Simmering,Normal,Dinner,55,64,3,Pungent,Stress,No,"Grape Juice, Chicken Grill, Chicken Tikka Roll, Shawarma Roll, Chicken Shawarama, Biryani Combo, Rolls",485,,"Grape Juice, Chicken Grill, Chicken Tikka Roll, Shawarma Roll, Chicken Shawarama, Biryani Combo, Rolls","Grape Juice, Chicken Grill, Chicken Tikka Roll, Shawarma Roll, Chicken Shawarama, Biryani Combo, Rolls",Delhi,,,,,,autumn,Married,,,Veg
18668841,J. D. Salinger,26,11,1994,7,,Female,Frying,Normal,Dinner,45,52,4,Astringent,Sadness,No,,262,,,,Kolkata,,,,,,autumn,Not Married,,,Non Veg
18668821,J. Geils,60,12,1960,2,,Female,Broiling,Normal,Tiffin,10,13,4,Sour,Boredom,No,"Beer, Wedges, Pizza, Nachos, Salads, Papaya Salad, Buffalo Wings",151,,"Beer, Wedges, Pizza, Nachos, Salads, Papaya Salad, Buffalo Wings","Beer, Wedges, Pizza, Nachos, Salads, Papaya Salad, Buffalo Wings",Jaipur,,,,,,spring,Married,,,Veg
18664735,J. J. Cale ,71,17,1949,6,,Male,Grilling,Underweight,Tiffin,25,32,2,Salty,Boredom,Yes,,449,,,,Benglure,,,,,,autumn,Not Married,,,Veg
18666885,J. Jonah Jameson,44,5,1976,6,,Female,Simmering,Underweight,Suffer,30,35,1,Pungent,Romantic,No,,101,,,,Jaipur,,,,,,summer,Not Married,,,Non Veg
18666042,J. Mascis  ,74,28,1946,4,,Female,Frying,Overweight,Breakfast,45,54,3,Sour,Boredom,Yes,,402,,,,Benglure,,,,,,summer,Not Married,,,Non Veg
18664180,J. R. D. Tata ,68,8,1952,6,,Female,Baking,Underweight,Suffer,20,30,3,Bitter,Sadness,No,"Vegetable Biryani, Ginger Chicken, Chicken Biryani, Donne Biryani, Chicken Kebab, Egg Bhurji, Dum Biryani",172,,"Vegetable Biryani, Ginger Chicken, Chicken Biryani, Donne Biryani, Chicken Kebab, Egg Bhurji, Dum Biryani","Vegetable Biryani, Ginger Chicken, Chicken Biryani, Donne Biryani, Chicken Kebab, Egg Bhurji, Dum Biryani",Benglure,,,,,,spring,Not Married,,,Veg
18670647,J. Robert Oppenheimer,78,17,1942,7,,Male,Roasting,Overweight,Tiffin,40,50,3,Pungent,Romantic,Yes,,24,,,,Mumbai,,,,,,winter,Married,,,Veg
18670060,J.C. Watts  ,61,16,1959,1,,Male,Poaching,Overweight,Dinner,35,44,2,Pungent,Happy,Yes,,466,,,,Kolkata,,,,,,spring,Married,,,Non Veg
18663589,J.D. Blair,21,11,1999,10,,Male,Roasting,Normal,Breakfast,45,49,1,Sour,party,No, 'RATED\n  Exhaustive mouth watery menu ,45,, 'RATED\n  Exhaustive mouth watery menu , 'RATED\n  Exhaustive mouth watery menu ,Benglure,,,,,,winter,Not Married,,,Veg
18663256,J.D. Salinger,60,25,1960,12,,Male,Grilling,Normal,Suffer,20,23,3,Pungent,Lonely,No,"Rolls, Momos, Fries, Veggie Roll, Chicken Kebab Roll, Paneer Roll, Cheese Roll",372,,"Rolls, Momos, Fries, Veggie Roll, Chicken Kebab Roll, Paneer Roll, Cheese Roll","Rolls, Momos, Fries, Veggie Roll, Chicken Kebab Roll, Paneer Roll, Cheese Roll",Benglure,,,,,,spring,Not Married,,,Veg
18669391,J.J. Burnel ,77,1,1943,7,,Male,Frying,Underweight,Lunch,45,48,4,Astringent,Stress,Yes,,202,,,,Mumbai,,,,,,autumn,Married,,,Veg
18666823,J.J. French  of Rainbow and Twisted Sister,71,28,1949,7,,Male,Steaming,Overweight,Suffer,30,33,4,Pungent,Ominous,No,"Benne Dosa, Mirchi Bajji, Filter Coffee, Poha, Tea, Butter Dosa, Crispy Dosa",451,,"Benne Dosa, Mirchi Bajji, Filter Coffee, Poha, Tea, Butter Dosa, Crispy Dosa","Benne Dosa, Mirchi Bajji, Filter Coffee, Poha, Tea, Butter Dosa, Crispy Dosa",Kolkata,,,,,,winter,Not Married,,,Veg
18666806,J.K. Rowling,77,27,1943,5,,Male,Simmering,Normal,Suffer,60,65,2,Pungent,Angry,Yes,,50,,,,Kolkata,,,,,,winter,Married,,,Non Veg
18668315,J.R.R. Tolkien ,75,11,1945,5,,Female,Grilling,Normal,Tiffin,10,14,3,Sweet,Boredom,No,,62,,,,Delhi,,,,,,winter,Married,,,Non Veg
18661708,Jaap Van Praag,53,3,1967,8,,Male,Frying,Underweight,Lunch,50,54,1,Sweet,Angry,Yes,Masala Dosa,33,,Masala Dosa,Masala Dosa,Jaipur,,,,,,winter,Not Married,,,Non Veg
18663873,Jabba the Hutt,71,7,1949,6,,Male,Broiling,Normal,Dinner,40,44,3,Bitter,Calm,Yes,,117,,,,Kolkata,,,,,,spring,Not Married,,,Non Veg
18664648,Jac Holzman,63,8,1957,10,,Female,Roasting,Overweight,Dinner,50,59,3,Pungent,Stress,Yes,"Berryblast, Waffles, Cheesecake, Salted Caramel",116,,"Berryblast, Waffles, Cheesecake, Salted Caramel","Berryblast, Waffles, Cheesecake, Salted Caramel",Benglure,,,,,,winter,Not Married,,,Veg
18666641,Jacen Solo,67,21,1953,3,,Male,Frying,Overweight,Tiffin,40,50,4,Bitter,Sadness,No,,74,,,,Kolkata,,,,,,autumn,Not Married,,,Non Veg
18670400,Jaci Velazquez,73,5,1947,10,,Female,Simmering,Normal,Lunch,50,53,3,Pungent,Lonely,No,,162,,,,Jaipur,,,,,,autumn,Married,,,Non Veg
18663204,Jack Abramoff,65,10,1955,1,,Male,Grilling,Normal,Dinner,35,43,3,Sour,Happy,No,,6,,,,Mumbai,,,,,,spring,Not Married,,,Non Veg
18664156,Jack Albertson,18,30,2002,3,,Male,Grilling,Normal,Lunch,45,50,4,Sour,Happy,Yes,,344,,,,Delhi,,,,,,summer,Married,,,Veg
18661655,Jack Arnold,51,6,1969,12,,Female,Poaching,Normal,Suffer,35,39,4,Sweet,Boredom,No,"Chicken Boneless Biryani, Hyderabadi Biryani, Paneer Biryani, Tandoori Chicken, Vegetable Biryani, Chicken Kebab, Raita",140,,"Chicken Boneless Biryani, Hyderabadi Biryani, Paneer Biryani, Tandoori Chicken, Vegetable Biryani, Chicken Kebab, Raita","Chicken Boneless Biryani, Hyderabadi Biryani, Paneer Biryani, Tandoori Chicken, Vegetable Biryani, Chicken Kebab, Raita",Kolkata,,,,,,summer,Not Married,,,Non Veg
18662061,Jack Bauer,58,7,1962,9,,Male,Broiling,Underweight,Breakfast,5,12,2,Pungent,Ominous,Yes,,311,,,,Kolkata,,,,,,spring,Married,,,Veg
18665269,Jack Bauer ,32,11,1988,1,,Female,Broiling,Overweight,Lunch,55,58,4,Bitter,Happy,No,,441,,,,Kolkata,,,,,,winter,Not Married,,,Veg
18666999,Jack Benny,48,20,1972,7,,Female,Simmering,Underweight,Suffer,20,30,3,Sour,Calm,No,,215,,,,Mumbai,,,,,,spring,Not Married,,,Non Veg
18662274,Jack Black,9,9,2011,12,,Female,Broiling,Underweight,Tiffin,25,31,1,Sweet,Happy,No,,237,,,,Benglure,,,,,,spring,Married,,,Non Veg
18665933,Jack Bruce ,74,9,1946,8,,Male,Broiling,Normal,Tiffin,10,15,2,Bitter,Sadness,No,,477,,,,Mumbai,,,,,,summer,Married,,,Non Veg
18663861,Jack Casady ,52,1,1968,6,,Male,Grilling,Overweight,Tiffin,40,47,2,Pungent,Angry,Yes,,342,,,,Benglure,,,,,,autumn,Not Married,,,Veg
18664840,Jack Cohen,27,1,1993,3,,Female,Broiling,Normal,Tiffin,10,18,3,Pungent,Ominous,No,,250,,,,Mumbai,,,,,,summer,Not Married,,,Veg
18665340,Jack Cohn,9,19,2011,3,,Female,Poaching,Normal,Lunch,25,33,1,Bitter,Stress,Yes,"Biryani, Chicken Guntur, Thali, Buttermilk, Manchurian",446,,"Biryani, Chicken Guntur, Thali, Buttermilk, Manchurian","Biryani, Chicken Guntur, Thali, Buttermilk, Manchurian",Mumbai,,,,,,autumn,Not Married,,,Non Veg
18666269,Jack DeJohnette,65,24,1955,5,,Male,Steaming,Normal,Suffer,45,48,4,Astringent,party,Yes,Chilli Chicken,81,,Chilli Chicken,Chilli Chicken,Benglure,,,,,,autumn,Married,,,Non Veg
18663657,Jack Gilford,61,3,1959,7,,Male,Frying,Overweight,Dinner,60,69,3,Sour,Ominous,No,,163,,,,Mumbai,,,,,,spring,Married,,,Veg
18662797,Jack Goldstein,60,7,1960,11,,Female,Steaming,Overweight,Lunch,40,46,2,Astringent,Stress,No,,419,,,,Mumbai,,,,,,autumn,Not Married,,,Veg
18664504,Jack H. Jacobs,59,27,1961,9,,Male,Steaming,Underweight,Lunch,55,59,4,Bitter,Stress,Yes,"Panipuri, Chaat, Noodles, Dahi Bhalle",5,,"Panipuri, Chaat, Noodles, Dahi Bhalle","Panipuri, Chaat, Noodles, Dahi Bhalle",Mumbai,,,,,,summer,Married,,,Veg
18664767,Jack Johnson ,72,22,1948,9,,Female,Poaching,Underweight,Tiffin,5,7,1,Pungent,Calm,No,Hot Chocolate Fudge,438,,Hot Chocolate Fudge,Hot Chocolate Fudge,Delhi,,,,,,spring,Not Married,,,Veg
18663791,Jack Kerouac,24,16,1996,5,,Male,Poaching,Normal,Dinner,60,67,4,Salty,Sadness,Yes,Rooftop Ambience,211,,Rooftop Ambience,Rooftop Ambience,Jaipur,,,,,,summer,Not Married,,,Veg
18670545,Jack Kevorkian,16,13,2004,7,,Male,Poaching,Overweight,Breakfast,55,57,4,Salty,Lonely,Yes,"Coffee, Tea, Kesari Bath, Open Dosa, Vada, Idli, Bread Dosa",399,,"Coffee, Tea, Kesari Bath, Open Dosa, Vada, Idli, Bread Dosa","Coffee, Tea, Kesari Bath, Open Dosa, Vada, Idli, Bread Dosa",Delhi,,,,,,summer,Married,,,Non Veg
18667749,Jack Kid Berg,30,21,1990,10,,Male,Simmering,Underweight,Suffer,25,31,1,Sweet,Angry,Yes,,34,,,,Mumbai,,,,,,,Not Married,,,Veg
18662625,Jack Kirby,56,20,1964,8,,Female,Grilling,Normal,Breakfast,25,33,3,Sour,party,Yes,"Cup Cake, Chocolate Cake",343,,"Cup Cake, Chocolate Cake","Cup Cake, Chocolate Cake",Mumbai,,,,,,,Not Married,,,Non Veg
18668566,Jack Klugman,33,2,1987,2,,Female,Baking,Overweight,Suffer,40,47,4,Astringent,Angry,Yes,,272,,,,Delhi,,,,,,,Married,,,Non Veg
18668784,Jack Lang,55,20,1965,1,,Male,Steaming,Normal,Tiffin,60,67,1,Salty,Boredom,Yes,,346,,,,Jaipur,,,,,,,Married,,,Non Veg
18664907,Jack Larson,60,19,1960,8,,Female,Steaming,Normal,Tiffin,50,52,1,Bitter,Sadness,Yes,,50,,,,Jaipur,,,,,,,Not Married,,,Veg
18667532,Jack Lawrence ,29,28,1991,4,,Male,Simmering,Underweight,Tiffin,40,48,4,Astringent,Happy,Yes,,15,,,,Mumbai,,,,,,,Not Married,,,Veg
18669485,Jack Lemmon,39,21,1981,1,,Female,Steaming,Underweight,Suffer,25,32,2,Salty,party,No,,145,,,,Mumbai,,,,,,,Married,,,Non Veg
18664731,Jack London,78,4,1942,3,,Female,Roasting,Underweight,Lunch,10,13,1,Pungent,Lonely,Yes,,134,,,,Delhi,,,,,,,Not Married,,,Veg
18666002,Jack McFarland,33,24,1987,5,,Male,Roasting,Underweight,Breakfast,55,64,2,Pungent,Boredom,No,,226,,,,Kolkata,,,,,,,Not Married,,,Non Veg
18669534,Jack Mouse,14,23,2006,5,,Male,Frying,Normal,Lunch,50,52,1,Astringent,Ominous,Yes,,336,,,,Benglure,,,,,,,Married,,,Veg
18661126,Jack Nicholson,13,22,2007,7,,Male,Steaming,Normal,Lunch,35,41,2,Sour,Angry,Yes,,362,,,,Mumbai,,,,,,,Married,,,Non Veg
18664034,Jack Nicklaus,57,19,1963,9,,Male,Grilling,Overweight,Suffer,40,44,2,Sweet,Ominous,No,,404,,,,Delhi,,,,,,,Not Married,,,Veg
18670983,Jack Ruby,69,25,1951,9,,Female,Poaching,Underweight,Lunch,60,69,4,Sweet,Ominous,No,,22,,,,Jaipur,,,,,,,Not Married,,,Veg
18661130,Jack Sparrow,14,24,2006,7,,Female,Steaming,Overweight,Lunch,45,54,2,Sweet,Angry,No,,34,,,,Mumbai,,,,,,,Not Married,,,Veg
18667104,Jack Speciale,10,21,2010,8,,Female,Poaching,Underweight,Dinner,15,22,3,Sweet,Sadness,Yes,,107,,,,Kolkata,,,,,,,Not Married,,,Non Veg
18668112,Jack Starr ,56,7,1964,11,,Female,Poaching,Overweight,Lunch,35,40,3,Sour,party,Yes,,311,,,,Kolkata,,,,,,,Not Married,,,Non Veg
18661551,Jack Steinberger,28,22,1992,1,,Male,Baking,Overweight,Lunch,5,7,1,Bitter,party,No,,193,,,,Mumbai,,,,,,,Not Married,,,Non Veg
18661171,Jack Straus,14,16,2006,7,,Female,Frying,Overweight,Tiffin,10,18,4,Bitter,Stress,Yes,,483,,,,Jaipur,,,,,,,Not Married,,,Veg
18661301,Jack Syperek ,51,13,1969,9,,Female,Broiling,Underweight,Breakfast,25,31,1,Pungent,Angry,Yes,"Masala Dosa, Tirupathi Pongal, Filter Coffee, Vada, Kharabath, Kali Dosa, Rava Idli",42,,"Masala Dosa, Tirupathi Pongal, Filter Coffee, Vada, Kharabath, Kali Dosa, Rava Idli","Masala Dosa, Tirupathi Pongal, Filter Coffee, Vada, Kharabath, Kali Dosa, Rava Idli",Kolkata,,,,,,,Married,,,Veg
18665281,Jack the Ripper,29,10,1991,3,,Male,Simmering,Underweight,Lunch,60,64,4,Astringent,Calm,No,,24,,,,Mumbai,,,,,,,Married,,,Veg
18666154,Jack Tramiel,50,1,1970,4,,Female,Roasting,Normal,Breakfast,45,48,2,Sour,Angry,Yes,,354,,,,Mumbai,,,,,,,Not Married,,,Non Veg
18669171,Jack Warner,48,28,1972,5,,Female,Grilling,Normal,Tiffin,55,62,3,Sour,Lonely,Yes,,222,,,,Kolkata,,,,,,,Married,,,Non Veg
18663929,Jack White  ,13,23,2007,1,,Female,Baking,Normal,Tiffin,20,28,3,Salty,Happy,Yes,,4,,,,Mumbai,,,,,,,Married,,,Non Veg
18661247,Jack Yellen,9,14,2011,12,,Female,Frying,Overweight,Suffer,20,22,1,Astringent,Ominous,No,,369,,,,Benglure,,,,,,,Not Married,,,Veg
18669916,Jackie Chan,43,10,1977,3,,Male,Grilling,Underweight,Suffer,55,61,4,Pungent,Happy,Yes,,224,,,,Delhi,,,,,,,Married,,,Veg
18666527,Jackie Collins,25,15,1995,4,,Female,Roasting,Normal,Tiffin,45,53,1,Sweet,Stress,Yes,,142,,,,Mumbai,,,,,,,Not Married,,,Non Veg
18661524,Jackie Cooper,16,14,2004,4,,Male,Broiling,Overweight,Breakfast,60,69,2,Pungent,Calm,Yes,,285,,,,Mumbai,,,,,,,Not Married,,,Non Veg
18669531,Jackie Fox,32,23,1988,10,,Female,Broiling,Normal,Breakfast,20,28,4,Salty,Ominous,No,,469,,,,Delhi,,,,,,,Married,,,Non Veg
18662364,Jackie Fox ,34,13,1986,8,,Female,Grilling,Normal,Tiffin,30,38,2,Astringent,Happy,No,,352,,,,Benglure,,,,,,,Not Married,,,Veg
18663762,Jackie Gayda ,13,2,2007,3,,Female,Frying,Overweight,Tiffin,40,42,4,Salty,Stress,No,,3,,,,Delhi,,,,,,,Not Married,,,Non Veg
18664981,Jackie Joyner-Kersee,74,14,1946,12,,Female,Simmering,Normal,Breakfast,10,18,1,Astringent,Boredom,No,,490,,,,Kolkata,,,,,,,Married,,,Veg
18665236,Jackie Kallen,77,4,1943,4,,Male,Grilling,Underweight,Breakfast,25,27,3,Pungent,Happy,No,,307,,,,Benglure,,,,,,,Married,,,Veg
18667075,Jackie Mason,33,29,1987,2,,Female,Broiling,Normal,Lunch,15,22,1,Astringent,Happy,No,,129,,,,Delhi,,,,,,,Not Married,,,Veg
18668425,Jackie Presser,19,8,2001,7,,Female,Simmering,Overweight,Dinner,20,29,1,Bitter,Happy,Yes,,53,,,,Jaipur,,,,,,,Married,,,Non Veg
18669917,Jackie Robinson,59,4,1961,1,,Female,Roasting,Overweight,Breakfast,15,23,1,Bitter,Happy,No,,216,,,,Benglure,,,,,,,Married,,,Veg
18666198,Jackie Wilson,70,26,1950,10,,Female,Baking,Overweight,Lunch,15,19,2,Salty,Sadness,Yes,,428,,,,Benglure,,,,,,,Married,,,Veg
18669050,Jackson Browne  ,11,20,2009,5,,Female,Grilling,Underweight,Lunch,10,14,4,Pungent,Sadness,No,,72,,,,Kolkata,,,,,,,Not Married,,,Veg
18666537,Jackson Pollock,47,19,1973,8,,Male,Simmering,Underweight,Tiffin,15,18,2,Sweet,Ominous,Yes,,8,,,,Benglure,,,,,,,Married,,,Non Veg
18669251,Jaclyn Smith,44,18,1976,9,,Female,Grilling,Normal,Lunch,45,54,3,Salty,party,Yes,,151,,,,Jaipur,,,,,,,Not Married,,,Veg
18663984,Jaco Pastorius ,29,25,1991,6,,Female,Poaching,Overweight,Dinner,5,15,4,Bitter,Happy,Yes,,339,,,,Jaipur,,,,,,,Not Married,,,Non Veg
18667601,Jacob A. Marinsky,36,26,1984,10,,Male,Simmering,Overweight,Lunch,45,47,2,Sweet,Happy,Yes,,399,,,,Benglure,,,,,,,Not Married,,,Veg
18661627,Jacob Abendana,17,26,2003,9,,Male,Steaming,Overweight,Breakfast,5,11,4,Astringent,Calm,Yes,,71,,,,Benglure,,,,,,,Married,,,Non Veg
18668746,Jacob Beck,50,11,1970,7,,Female,Grilling,Normal,Lunch,60,69,4,Salty,Ominous,No,,467,,,,Mumbai,,,,,,,Married,,,Non Veg
18663501,Jacob Bekenstein,8,16,2012,9,,Female,Steaming,Overweight,Breakfast,20,25,2,Bitter,Stress,Yes,"Panner Tikka, Kulfi, Coffee, Pav Bhaji, Carrot Halwa, Fried Rice, Set Dosa",207,,"Panner Tikka, Kulfi, Coffee, Pav Bhaji, Carrot Halwa, Fried Rice, Set Dosa","Panner Tikka, Kulfi, Coffee, Pav Bhaji, Carrot Halwa, Fried Rice, Set Dosa",Mumbai,,,,,,,Married,,,Veg
18664787,Jacob ben Asher,63,10,1957,12,,Female,Baking,Normal,Suffer,60,69,2,Salty,Romantic,Yes,"Paneer Tikka, Dal Kichadi, French Fries",177,,"Paneer Tikka, Dal Kichadi, French Fries","Paneer Tikka, Dal Kichadi, French Fries",Kolkata,,,,,,,Not Married,,,Veg
18669242,Jacob Black,20,30,2000,4,,Male,Frying,Normal,Dinner,50,56,4,Astringent,Sadness,Yes,,424,,,,Mumbai,,,,,,,Married,,,Non Veg
18662423,Jacob Druckman,23,29,1997,2,,Female,Baking,Underweight,Breakfast,50,57,2,Astringent,Happy,Yes,"Filter Coffee, Masala Dosa, Idli, Vada",223,,"Filter Coffee, Masala Dosa, Idli, Vada","Filter Coffee, Masala Dosa, Idli, Vada",Kolkata,,,,,,,Married,,,Non Veg
18664019,Jacob Emden,48,1,1972,12,,Male,Poaching,Overweight,Dinner,30,32,3,Bitter,Romantic,Yes,,122,,,,Benglure,,,,,,,Not Married,,,Veg
18662021,Jacob Epstein,24,28,1996,7,,Female,Frying,Underweight,Suffer,5,8,4,Sour,Boredom,No,"Rolls, Shawarma, Butter Chicken, Mutton Biryani, Lahori Chicken, Chicken Roll, Grape Juice",318,,"Rolls, Shawarma, Butter Chicken, Mutton Biryani, Lahori Chicken, Chicken Roll, Grape Juice","Rolls, Shawarma, Butter Chicken, Mutton Biryani, Lahori Chicken, Chicken Roll, Grape Juice",Delhi,,,,,,,Not Married,,,Veg
18661626,Jacob Ettlinger,74,11,1946,9,,Male,Baking,Overweight,Lunch,30,35,3,Salty,Calm,No,"Rolls, Paratha, Chicken Biryani",316,,"Rolls, Paratha, Chicken Biryani","Rolls, Paratha, Chicken Biryani",Benglure,,,,,,,Not Married,,,Veg
18666282,Jacob Frank,73,18,1947,1,,Female,Steaming,Normal,Tiffin,35,40,4,Astringent,party,Yes,"Paratha, Mughlai Chicken, Masala Lemonade, Butter Chicken, Rajma, Sandwich, Salad",358,,"Paratha, Mughlai Chicken, Masala Lemonade, Butter Chicken, Rajma, Sandwich, Salad","Paratha, Mughlai Chicken, Masala Lemonade, Butter Chicken, Rajma, Sandwich, Salad",Kolkata,,,,,,,Married,,,Non Veg
18666315,Jacob Freedman,16,2,2004,4,,Female,Roasting,Overweight,Dinner,20,27,1,Bitter,Stress,Yes,"Burgers, French Fries",492,,"Burgers, French Fries","Burgers, French Fries",Benglure,,,,,,,Not Married,,,
18670403,Jacob Fuerstenberg,24,27,1996,6,,Male,Steaming,Normal,Breakfast,40,47,4,Sour,Lonely,No,,33,,,,Mumbai,,,,,,,Not Married,,,
18666747,Jacob H. Gilbert,57,11,1963,2,,Male,Simmering,Underweight,Suffer,40,49,4,Sweet,Sadness,No,"Rolls, Ice Cream Roll, Paan Ice Cream, Coffee, Vanilla Ice Cream, Chocolate Icecreams, Mississippi Mudpie",416,,"Rolls, Ice Cream Roll, Paan Ice Cream, Coffee, Vanilla Ice Cream, Chocolate Icecreams, Mississippi Mudpie","Rolls, Ice Cream Roll, Paan Ice Cream, Coffee, Vanilla Ice Cream, Chocolate Icecreams, Mississippi Mudpie",Kolkata,,,,,,,Married,,,
18665538,Jacob Hecht,17,5,2003,5,,Male,Baking,Normal,Dinner,45,51,4,Salty,Ominous,No,"Kadhai Paneer, Ghee Rice, Chicken Grill, Shawarma, Paratha, Biryani, Butter Chicken",194,,"Kadhai Paneer, Ghee Rice, Chicken Grill, Shawarma, Paratha, Biryani, Butter Chicken","Kadhai Paneer, Ghee Rice, Chicken Grill, Shawarma, Paratha, Biryani, Butter Chicken",Kolkata,,,,,,,Not Married,,,
18670330,Jacob Henry Schiff,10,29,2010,11,,Male,Broiling,Overweight,Tiffin,20,22,3,Pungent,party,Yes,,72,,,,Jaipur,,,,,,,Not Married,,,
18663492,Jacob Javits,71,21,1949,1,,Female,Roasting,Overweight,Dinner,40,50,3,Pungent,Romantic,No,,393,,,,Jaipur,,,,,,,Married,,,
18668216,Jacob Neusner,64,24,1956,9,,Female,Baking,Overweight,Lunch,35,45,1,Astringent,Sadness,No,"Chicken Biryani, Rolls",78,,"Chicken Biryani, Rolls","Chicken Biryani, Rolls",Jaipur,,,,,,,Not Married,,,
18662731,Jacob Rabinow,39,7,1981,3,,Male,Frying,Overweight,Breakfast,20,27,2,Astringent,Romantic,No,,270,,,,Delhi,,,,,,,Not Married,,,
18665242,Jacob Schiff,39,23,1981,10,,Male,Poaching,Overweight,Breakfast,20,29,2,Astringent,Stress,No,,253,,,,Benglure,,,,,,,Not Married,,,
18664831,Jacob Sverdlov,17,4,2003,7,,Male,Poaching,Underweight,Lunch,20,24,3,Bitter,party,No,"Roast Pork, Tai Pai Chicken, Beer, Sweet Corn Chicken Soup, Masala Peanuts, Chinese Chop Suey, Chicken Lollipop",457,,"Roast Pork, Tai Pai Chicken, Beer, Sweet Corn Chicken Soup, Masala Peanuts, Chinese Chop Suey, Chicken Lollipop","Roast Pork, Tai Pai Chicken, Beer, Sweet Corn Chicken Soup, Masala Peanuts, Chinese Chop Suey, Chicken Lollipop",Delhi,,,,,,,Not Married,,,
18667836,Jacob Viner,73,7,1947,12,,Female,Simmering,Overweight,Lunch,40,47,3,Pungent,Sadness,No,,480,,,,Delhi,,,,,,,Married,,,
18661478,Jacob Wolfowitz,77,28,1943,10,,Male,Simmering,Overweight,Lunch,40,44,3,Bitter,Lonely,No,"Pizza, Nachos, Garlic Maggi, Burgers, Cheese Maggi, Bruschetta Bites, Sandwich",206,,"Pizza, Nachos, Garlic Maggi, Burgers, Cheese Maggi, Bruschetta Bites, Sandwich","Pizza, Nachos, Garlic Maggi, Burgers, Cheese Maggi, Bruschetta Bites, Sandwich",Mumbai,,,,,,,Married,,,
18669209,Jacobo Zabludovsky,57,21,1963,12,,Female,Roasting,Underweight,Breakfast,10,14,3,Bitter,Happy,Yes,,405,,,,Delhi,,,,,,,Married,,,
18666289,Jacqueline Kennedy Onasis,12,19,2008,10,,Male,Roasting,Overweight,Lunch,60,70,1,Astringent,party,Yes,"Noodles, Laksa Soup, Coffee, Veg Fritters, Vegetarian, Babycorn Manchurian, Mango Salad",60,,"Noodles, Laksa Soup, Coffee, Veg Fritters, Vegetarian, Babycorn Manchurian, Mango Salad","Noodles, Laksa Soup, Coffee, Veg Fritters, Vegetarian, Babycorn Manchurian, Mango Salad",Kolkata,,,,,,,Not Married,,,
18670454,Jacqueline Moore ,43,10,1977,1,,Male,Grilling,Normal,Tiffin,45,53,4,Astringent,Angry,Yes,Lassi,367,,Lassi,Lassi,Jaipur,,,,,,,Married,,,
18663390,Jacqueline Susann,67,5,1953,8,,Male,Frying,Underweight,Suffer,45,47,1,Salty,Sadness,No,"Coffee, Chaat",217,,"Coffee, Chaat","Coffee, Chaat",Kolkata,,,,,,,Married,,,
18669101,Jacques Brautbar  ,69,9,1951,6,,Female,Broiling,Normal,Suffer,25,31,1,Pungent,Stress,Yes,,498,,,,Kolkata,,,,,,,Married,,,
18667509,Jacques Brauthbar ,18,1,2002,1,,Male,Baking,Overweight,Breakfast,35,39,1,Sweet,Happy,No,,156,,,,Jaipur,,,,,,,Married,,,
18661616,Jacques Derrida,67,6,1953,5,,Female,Broiling,Overweight,Dinner,60,68,1,Bitter,Angry,No,,215,,,,Mumbai,,,,,,,Not Married,,,
18663721,Jacques Halevy,21,3,1999,7,,Male,Grilling,Normal,Suffer,20,29,3,Sour,Lonely,Yes,,326,,,,Benglure,,,,,,,Married,,,
18661581,Jacques Lipchitz,21,13,1999,9,,Male,Frying,Overweight,Suffer,10,17,2,Sour,Romantic,Yes,,183,,,,Mumbai,,,,,,,Not Married,,,
18661177,Jacques Louis David,41,15,1979,5,,Male,Roasting,Underweight,Suffer,35,44,4,Bitter,Romantic,Yes,"Pizza, Nachos, Salads, Peri Peri Fries, Brownie, Pasta Alfredo, Spaghetti",273,,"Pizza, Nachos, Salads, Peri Peri Fries, Brownie, Pasta Alfredo, Spaghetti","Pizza, Nachos, Salads, Peri Peri Fries, Brownie, Pasta Alfredo, Spaghetti",Jaipur,,,,,,,Married,,,
